,CZ_NAME_STR,date,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,dew_point_2m_mean,dew_point_2m_max,dew_point_2m_min,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,surface_pressure_mean,surface_pressure_max,surface_pressure_min,tornado_occurred,time_of_year
5816,None,2015-12-01,None,0.0,0.0,73.0,30.899752,33.0485,25.0385,0.11811024,0.0118110245,0.8543306,9.865652,20.133,148.60614,27.92975,32.3285,22.6085,88.93951,97.85374,71.49035,974.7378,977.42145,973.05365,0,12
5817,None,2015-12-02,None,0.0,0.0,3.0,29.099747,36.288498,22.968498,0.0,0.0,0.0,7.3379054,14.764199,284.71207,26.553497,30.8885,21.8885,90.35032,95.93266,78.829155,980.56396,986.99567,975.5257,0,12
5818,None,2015-12-03,None,0.0,0.0,3.0,26.081,33.5885,18.918499,0.0,0.0,0.0,7.8263035,17.896,227.0025,21.753496,25.5785,16.1285,83.9008,92.0227,68.72781,990.9681,993.6724,987.4922,0,12
5819,None,2015-12-04,None,0.0,0.0,0.0,31.297249,41.9585,21.9785,0.0,0.0,0.0,11.641,22.5937,188.938,25.387253,31.6085,18.1085,78.9535,86.33682,65.533424,994.6695,995.9105,993.68463,0,12
5820,None,2015-12-05,None,0.0,0.0,3.0,38.576,43.1285,36.3785,0.0,0.0,0.0,13.266372,24.159601,181.90564,33.292248,35.1185,31.9685,81.308945,87.90575,73.135506,993.8321,994.7951,992.48956,0,12
5821,None,2015-12-06,None,0.0,0.0,51.0,34.751003,38.3585,31.5185,0.003937008,0.003937008,0.0,5.188683,12.3035,262.51013,33.247253,34.8485,31.3385,94.36862,99.28233,79.86694,993.40454,994.262,992.8007,0,12
5822,None,2015-12-07,None,0.0,0.0,3.0,35.411,43.5785,30.6185,0.0,0.0,0.0,12.51521,24.8307,167.47858,31.979746,34.1285,30.0785,87.963524,98.913734,68.85572,984.9644,992.42236,977.8834,0,12
5823,None,2015-12-08,None,0.0,0.0,51.0,35.36225,42.4085,30.7085,0.051181104,0.051181104,0.0,6.3587484,12.079801,171.6304,31.5485,37.0085,26.928501,86.1636,98.21441,73.351654,974.67145,977.8144,972.0626,0,12
5824,None,2015-12-09,None,0.0,0.0,3.0,36.57725,44.4785,27.918499,0.0,0.0,0.0,10.599226,19.6856,216.61511,32.0435,37.3685,26.7485,84.47704,98.91463,68.33033,972.0417,975.09906,967.0102,0,12
5825,None,2015-12-10,None,0.0,0.0,61.0,42.018497,44.1185,38.5385,0.1535433,0.1535433,0.0,16.15913,31.9891,260.36728,36.220997,40.5185,28.7285,80.35404,94.21552,62.149143,963.22504,967.42566,960.2677,0,12
5826,None,2015-12-11,None,0.0,0.0,3.0,36.95975,40.5185,34.7585,0.0,0.0,0.0,12.211643,22.8174,6.449438,31.552244,32.1485,29.3585,80.792755,88.46225,71.58503,975.049,979.17175,968.0306,0,12
5827,None,2015-12-12,None,0.0,0.0,3.0,37.327244,40.608498,34.0385,0.0,0.0,0.0,6.3979764,12.5272,39.187504,33.491,35.6585,31.6085,86.01245,90.70718,78.33133,983.06866,985.50604,979.3761,0,12
5828,None,2015-12-13,None,0.0,0.0,61.0,37.672253,38.7185,36.9185,0.21653543,0.21653543,0.0,10.841952,20.580399,20.615604,36.69725,37.3685,35.4785,96.28015,99.64684,89.6046,976.35693,983.21606,970.7134,0,12
5829,None,2015-12-14,None,0.0,0.0,73.0,33.914753,36.9185,32.5985,0.79133856,0.70078737,0.63385826,18.749475,37.357903,12.2499075,31.25225,35.2985,25.1285,90.23294,98.21731,72.36842,966.4013,975.5025,960.39526,0,12
5830,None,2015-12-15,None,0.0,0.0,3.0,32.658497,34.2185,31.5185,0.0,0.0,0.0,11.193944,21.9226,68.18316,24.89975,27.1085,23.418499,72.84948,77.70433,69.83976,979.3172,982.6488,976.1974,0,12
5831,None,2015-12-16,None,0.0,0.0,73.0,33.881,38.8085,26.4785,0.24015746,0.14173229,0.68897635,15.760931,32.4365,182.37645,30.14975,36.7385,18.1085,86.21454,94.82132,70.277115,966.60675,975.29266,960.9466,0,12
5832,None,2015-12-17,None,0.0,0.0,71.0,25.825998,28.2785,21.6185,0.0,0.0,0.05511811,16.200884,33.3313,277.2773,13.488502,16.5785,7.1285,59.188488,67.27581,51.56036,978.3907,981.083,973.2017,0,12
5833,None,2015-12-18,None,0.0,0.0,71.0,18.05225,21.9785,13.248501,0.003937008,0.0,0.05511811,13.429454,28.8573,286.76544,3.7309992,10.2785,-0.9715042,53.342304,69.54251,42.45357,983.8105,990.7126,980.88586,0,12
5834,None,2015-12-19,None,0.0,0.0,3.0,18.326002,26.4785,10.8185005,0.0,0.0,0.0,11.320634,20.580399,207.52827,4.091,10.3685,0.5584984,54.06529,65.406944,40.792316,991.6008,994.6557,986.1067,0,12
5835,None,2015-12-20,None,0.0,0.0,3.0,32.493496,39.0785,27.018501,0.0,0.0,0.0,11.258579,21.4752,169.5085,27.76475,33.4985,12.6185,83.183975,94.36502,54.116135,977.77167,985.36865,974.4667,0,12
5836,None,2015-12-21,None,0.0,0.0,3.0,30.566,33.0485,29.3585,0.0,0.0,0.0,9.906147,19.238201,10.424417,24.487251,28.0085,22.1585,78.081,90.2301,68.89063,978.7906,979.9187,976.968,0,12
5837,None,2015-12-22,None,0.0,0.0,71.0,30.806,34.1285,27.6485,0.003937008,0.0,0.05511811,14.250235,27.738798,148.3614,25.263498,27.4685,22.6085,80.03129,90.44384,67.76793,973.14276,978.6516,967.4279,0,12
5838,None,2015-12-23,None,0.0,0.0,73.0,32.298504,34.6685,26.6585,0.30708662,0.08267717,1.5984251,14.165704,28.8573,283.60056,29.8085,33.4985,20.2685,90.62699,100.0,76.505615,962.54736,967.3598,957.611,0,12
5839,None,2015-12-24,None,0.0,0.0,3.0,24.697248,26.1185,23.1485,0.0,0.0,0.0,15.441782,31.0943,267.32736,15.757252,19.1885,13.9685,68.42873,74.71117,63.347458,977.5098,986.59717,963.24744,0,12
5840,None,2015-12-25,None,0.0,0.0,3.0,25.42475,33.2285,15.408501,0.0,0.0,0.0,7.436133,16.330101,156.482,19.076,25.2185,12.348501,76.82069,87.44423,66.5362,991.99976,996.6238,987.3408,0,12
5841,None,2015-12-26,None,0.0,0.0,73.0,27.91475,29.6285,26.2085,0.18110235,0.0,1.3779527,10.551908,20.3567,37.078068,23.740997,25.8485,21.9785,84.18776,91.47415,77.85709,994.93555,997.19836,993.08984,0,12
5842,None,2015-12-27,None,0.0,0.0,3.0,18.716003,28.0085,11.178501,0.0,0.0,0.0,9.608688,19.461899,345.47583,10.20725,25.5785,3.2584991,69.56168,90.45896,55.419666,1000.858,1002.6032,997.14374,0,12
5843,None,2015-12-28,None,0.0,0.0,75.0,16.11725,21.6185,9.738501,0.16141734,0.0,1.1574802,12.986166,25.7255,46.462677,8.7935,14.7785,2.5385017,72.49035,80.142944,66.00225,992.12103,1001.926,981.6922,0,12
5844,None,2015-12-29,None,0.0,0.0,73.0,22.278498,26.2085,18.738499,0.20472437,0.0,1.4881887,10.399043,20.580399,16.54033,17.587252,20.1785,14.418499,81.93898,85.14033,76.16971,985.85645,990.87,980.91223,0,12
5845,None,2015-12-30,None,0.0,0.0,71.0,17.53475,24.1385,12.078501,0.0,0.0,0.05511811,6.440851,11.184999,304.11862,13.33475,16.938501,9.108501,83.511086,88.65793,72.78027,990.6801,991.4048,989.814,0,12
5846,None,2015-12-31,None,0.0,0.0,3.0,15.697249,18.558498,12.168499,0.0,0.0,0.0,9.822442,20.580399,250.10269,10.698502,15.768499,7.5785007,80.46366,88.65337,68.00841,990.6827,991.9312,989.6917,0,12
5847,None,2016-01-01,None,0.0,0.0,3.0,22.473497,30.6185,16.848501,0.0,0.0,0.0,12.908866,26.1729,267.41464,16.301,20.8085,11.088501,77.212685,85.1353,63.338882,986.8215,989.8046,983.4763,0,1
5848,None,2016-01-02,None,0.0,0.0,3.0,22.68725,31.5185,14.7785,0.0,0.0,0.0,10.851179,21.6989,273.03348,16.83725,21.4385,11.088501,78.49954,86.07474,61.98129,985.126,988.3135,981.9686,0,1
5849,None,2016-01-03,None,0.0,0.0,3.0,24.382254,28.0985,21.5285,0.0,0.0,0.0,10.906379,21.2515,318.63992,17.996002,21.2585,15.498501,76.564835,84.81779,65.20085,993.0771,996.8444,987.17114,0,1
5850,None,2016-01-04,None,0.0,0.0,3.0,20.34725,24.4985,16.848501,0.0,0.0,0.0,10.551908,21.4752,195.98973,15.90725,18.0185,13.248501,82.77621,86.95562,73.63532,999.1372,1001.65857,996.6677,0,1
5851,None,2016-01-05,None,0.0,0.0,3.0,21.787249,28.3685,17.2085,0.0,0.0,0.0,14.402181,27.738798,185.96094,16.8935,20.8985,13.338501,81.35955,86.86198,70.69889,991.0889,995.97833,987.4983,0,1
5852,None,2016-01-06,None,0.0,0.0,73.0,27.888498,32.5985,22.968498,0.051181104,0.0,0.41338584,8.512365,16.330101,168.64055,24.521002,28.9085,19.5485,87.14805,94.303734,77.57423,986.31573,987.6128,985.14795,0,1
5853,None,2016-01-07,None,0.0,0.0,71.0,31.612251,33.5885,30.0785,0.003937008,0.0,0.33070862,6.203391,12.5272,125.71022,29.992254,31.0685,28.7285,93.697426,97.48474,87.741974,983.45215,985.27997,981.40546,0,1
5854,None,2016-01-08,None,0.0,0.0,73.0,30.408495,33.9485,22.8785,0.14960629,0.0,1.2401574,10.860399,23.2648,346.4917,28.012247,30.8885,18.4685,90.87814,98.54923,81.28003,979.2271,981.12537,977.6899,0,1
5855,None,2016-01-09,None,0.0,0.0,3.0,6.4984994,21.2585,-6.6415024,0.0,0.0,0.0,12.717497,26.3966,322.02542,-0.27399984,16.668499,-13.031502,73.23783,82.163155,62.44123,987.0534,990.992,981.6933,0,1
5856,None,2016-01-10,None,0.0,0.0,3.0,-9.210251,-2.2314987,-15.101501,0.0,0.0,0.0,8.863716,18.5671,296.6408,-16.099,-11.231499,-21.041504,71.09548,78.69968,61.98425,989.034,990.8945,986.38214,0,1
5857,None,2016-01-11,None,0.0,0.0,73.0,-5.8690014,5.418499,-17.531502,0.035433073,0.0,0.27559057,10.65573,19.461899,209.88417,-11.37775,-0.16149902,-22.301502,76.5047,82.50187,68.37505,981.33307,986.2904,976.4364,0,1
5858,None,2016-01-12,None,0.0,0.0,3.0,-3.3865006,3.3485012,-9.341499,0.0,0.0,0.0,12.038303,23.2648,297.9483,-10.117751,-1.6915016,-15.641502,72.37788,79.02437,61.545288,987.3286,990.5162,979.0825,0,1
5859,None,2016-01-13,None,0.0,0.0,71.0,6.160999,20.6285,-8.171501,0.0,0.0,0.05511811,5.9100847,13.422,196.3896,1.0422494,14.238501,-13.121502,79.16369,90.86705,70.5652,980.0495,987.79895,974.23444,0,1
5860,None,2016-01-14,None,0.0,0.0,3.0,19.5035,28.6385,12.6185,0.0,0.0,0.0,7.63535,16.5538,80.25922,15.783501,22.7885,9.828501,85.39979,90.514885,75.74627,969.7012,973.8478,966.5077,0,1
5861,None,2016-01-15,None,0.0,0.0,73.0,17.523497,21.8885,7.4885006,0.031496063,0.0,0.24803151,12.473155,24.8307,336.62537,12.652251,16.668499,1.7284966,81.02404,88.99627,73.09783,973.309,980.1545,967.5771,0,1
5862,None,2016-01-16,None,0.0,0.0,3.0,-3.390251,5.598501,-11.231499,0.0,0.0,0.0,11.60656,24.159601,307.45822,-11.059002,0.19849777,-17.981499,69.25282,79.683624,56.73675,984.82086,987.8296,980.5982,0,1
5863,None,2016-01-17,None,0.0,0.0,3.0,-12.266501,-4.3915024,-18.7015,0.0,0.0,0.0,9.017635,19.0145,298.0064,-19.890253,-14.021503,-25.091503,68.13142,72.596214,58.376923,991.4598,994.35944,988.0202,0,1
5864,None,2016-01-18,None,0.0,0.0,3.0,-10.654,0.28850174,-19.871502,0.0,0.0,0.0,6.7035394,14.5405,295.79306,-17.929003,-9.251503,-25.721497,69.672905,76.799225,58.539093,995.55023,997.086,994.5803,0,1
5865,None,2016-01-19,None,0.0,0.0,3.0,-3.1015007,6.9485016,-14.2915,0.0,0.0,0.0,5.751309,11.184999,153.01602,-9.5515,-1.1515007,-19.1515,73.65839,79.71567,60.392548,997.8992,1000.7289,994.45575,0,1
5866,None,2016-01-20,None,0.0,0.0,71.0,12.700999,21.5285,3.4385014,0.0,0.0,0.13779527,7.8582087,15.4353,175.06985,8.305999,16.4885,-1.0615005,82.2756,89.01392,76.67473,990.4975,994.1728,988.12476,0,1
5867,None,2016-01-21,None,0.0,0.0,71.0,20.966,23.8685,18.558498,0.0,0.0,0.05511811,5.405955,11.6324,345.51822,17.05475,18.4685,15.768499,84.9087,92.93951,72.17537,995.31934,997.7037,991.664,0,1
5868,None,2016-01-22,None,0.0,0.0,71.0,15.761001,22.3385,6.3185005,0.003937008,0.0,0.08267716,5.3734584,11.4087,13.584335,10.207251,15.498501,3.168499,78.90902,88.21791,64.73276,997.7303,999.6382,995.86707,0,1
5869,None,2016-01-23,None,0.0,0.0,3.0,18.123499,24.1385,14.508501,0.0,0.0,0.0,11.671053,24.8307,191.88548,13.994751,21.168499,10.6385,83.62848,88.25504,78.32925,987.7385,995.38995,980.53253,0,1
5870,None,2016-01-24,None,0.0,0.0,3.0,24.284752,29.6285,17.658499,0.0,0.0,0.0,7.9058256,18.119701,173.00488,21.562248,25.9385,16.038502,89.28528,93.236176,82.553925,979.66943,980.75366,978.5613,0,1
5871,None,2016-01-25,None,0.0,0.0,73.0,27.299746,29.2685,25.3085,0.08267717,0.0,0.6614173,11.55687,23.4885,11.712481,24.56225,26.3885,23.0585,89.45325,94.20407,78.216774,977.968,980.53625,976.03265,0,1
5872,None,2016-01-26,None,0.0,0.0,71.0,22.60475,25.9385,19.9085,0.003937008,0.0,0.08267716,13.636528,26.1729,308.43732,16.927252,21.9785,14.598501,78.72129,86.034134,68.033035,986.1408,990.7301,979.10406,0,1
5873,None,2016-01-27,None,0.0,0.0,71.0,24.584753,38.6285,11.088501,0.007874016,0.0,0.05511811,14.89244,29.9758,230.97818,19.916002,32.4185,8.0285,82.425415,87.56873,74.42314,980.7347,990.5281,972.5991,0,1
5874,None,2016-01-28,None,0.0,0.0,3.0,29.7185,36.0185,20.5385,0.0,0.0,0.0,14.455936,28.409899,317.7036,22.987251,31.6985,12.438501,75.926765,86.57918,64.854126,977.1865,982.1712,971.96704,0,1
5875,None,2016-01-29,None,0.0,0.0,51.0,24.08225,32.7785,11.178501,0.007874016,0.007874016,0.0,14.085997,29.081,163.6355,19.098497,30.9785,7.2185,81.245186,93.00104,67.934204,975.5201,982.03125,968.51556,0,1
5876,None,2016-01-30,None,0.0,0.0,51.0,34.252247,40.788498,30.2585,0.003937008,0.003937008,0.0,9.36606,20.133,233.4486,30.408499,33.3185,27.018501,85.97796,93.327126,73.175705,968.9546,970.13245,968.1109,0,1
5877,None,2016-01-31,None,0.0,0.0,3.0,32.5685,39.5285,25.8485,0.0,0.0,0.0,7.214108,15.2116,299.0867,27.862251,30.8885,23.5985,83.31303,93.67326,63.08676,973.0013,978.1002,970.43414,0,1
5878,None,2016-02-01,None,0.0,0.0,3.0,29.422249,35.0285,23.6885,0.0,0.0,0.0,6.299449,12.5272,298.5111,24.670998,26.7485,21.5285,82.60734,91.312416,69.67288,984.268,988.73047,978.725,0,2
5879,None,2016-02-02,None,0.0,0.0,75.0,26.9885,29.3585,23.1485,0.33070862,0.0,2.3149607,16.421774,35.3446,36.729317,22.848501,25.5785,20.3585,84.275475,88.93027,73.514565,983.56744,989.7235,976.237,0,2
5880,None,2016-02-03,None,0.0,0.0,73.0,17.950998,25.8485,9.198502,0.055118106,0.0,0.4685039,15.475772,31.5417,339.3379,11.261002,22.2485,4.0685005,75.114136,86.03119,57.794525,980.8762,986.94476,975.53845,0,2
5881,None,2016-02-04,None,0.0,0.0,71.0,14.823499,27.018501,5.418499,0.0,0.0,0.11023622,7.4495792,15.659,256.3331,9.382249,18.918499,1.0084991,78.858406,83.53542,68.728134,988.3445,993.1612,986.01544,0,2
5882,None,2016-02-05,None,0.0,0.0,3.0,15.843499,25.668499,4.158499,0.0,0.0,0.0,9.933893,20.3567,199.39287,10.574751,17.1185,1.0984993,79.95427,88.82543,64.64036,993.586,995.46967,990.6024,0,2
5883,None,2016-02-06,None,0.0,0.0,71.0,26.15975,33.5885,18.1085,0.0,0.0,0.027559055,12.630633,25.278101,203.30069,21.5735,27.918499,15.408501,82.96143,91.2316,71.88753,985.4815,990.5531,977.6495,0,2
5884,None,2016-02-07,None,0.0,0.0,71.0,32.594746,38.5385,19.3685,0.01968504,0.007874017,0.16535433,17.54869,36.0157,271.98135,25.972246,30.5285,12.438501,76.77697,88.236595,61.110577,973.7632,977.50275,971.94336,0,2
5885,None,2016-02-08,None,0.0,0.0,71.0,13.668502,17.8385,10.188501,0.027559055,0.0,0.41338575,16.19625,32.8839,327.5345,4.1997495,10.998501,0.28850174,65.566284,74.14466,57.26209,981.85944,984.40607,977.7851,0,2
5886,None,2016-02-09,None,0.0,0.0,3.0,8.576,15.3185005,2.7185001,0.0,0.0,0.0,14.733664,30.6469,335.41183,-3.000251,-0.70149994,-6.0114975,59.083904,66.80427,46.212482,987.94086,989.78503,984.92175,0,2
5887,None,2016-02-10,None,0.0,0.0,3.0,5.756,12.438501,0.64849854,0.0,0.0,0.0,8.488818,17.2249,7.0111527,-5.929001,-3.4015007,-8.531502,58.519047,68.44768,45.122677,989.8465,993.00275,988.45856,0,2
5888,None,2016-02-11,None,0.0,0.0,3.0,8.621,17.3885,2.088501,0.0,0.0,0.0,7.2762704,16.330101,271.28436,-3.2140007,4.6084995,-9.251503,58.3307,74.04611,46.870777,994.0053,995.9693,992.3122,0,2
5889,None,2016-02-12,None,0.0,0.0,3.0,5.789749,10.908501,-0.43149948,0.0,0.0,0.0,15.409343,32.2128,322.4188,-4.7402506,5.1485023,-10.781502,62.303722,78.01609,43.95216,997.6838,1004.3013,991.4618,0,2
5890,None,2016-02-13,None,0.0,0.0,3.0,0.7234995,10.998501,-8.531502,0.0,0.0,0.0,8.634936,15.4353,153.43501,-10.504002,-4.9314995,-15.731499,59.11583,69.84802,43.901768,1002.99615,1006.1349,996.0914,0,2
5891,None,2016-02-14,None,0.0,0.0,71.0,12.498501,19.9985,3.798502,0.031496063,0.0,0.4409448,11.666765,24.8307,147.03455,4.871,13.428501,-5.2015,71.07938,84.14797,64.6979,986.65607,995.2486,981.79724,0,2
5892,None,2016-02-15,None,0.0,0.0,3.0,23.2985,34.5785,14.238501,0.0,0.0,0.0,8.5475645,17.896,174.6355,18.783499,26.928501,10.998501,83.12919,94.229805,67.51553,977.20215,981.18,974.1118,0,2
5893,None,2016-02-16,None,0.0,0.0,71.0,29.215996,34.5785,22.3385,0.0,0.0,0.05511811,9.440564,20.8041,339.78494,22.188498,28.0985,13.0685005,76.202,94.907715,52.57303,980.4597,986.6995,974.3313,0,2
5894,None,2016-02-17,None,0.0,0.0,3.0,20.8385,29.8085,8.3885,0.0,0.0,0.0,9.204379,16.7775,118.02018,11.249751,18.558498,2.088501,66.57595,74.97706,51.995445,991.14087,993.53827,986.995,0,2
5895,None,2016-02-18,None,0.0,0.0,3.0,32.48225,39.6185,24.0485,0.0,0.0,0.0,16.650253,33.555,144.8265,26.508497,35.7485,17.1185,78.46331,88.34889,72.06394,981.29425,990.78784,970.25635,0,2
5896,None,2016-02-19,None,0.0,0.0,55.0,38.64725,44.1185,35.8385,0.15748031,0.15748031,0.0,19.914328,40.266,249.12453,33.843502,37.9085,27.2885,83.76456,95.46723,59.889675,965.43896,973.0072,957.49457,0,2
5897,None,2016-02-20,None,0.0,0.0,3.0,36.914745,41.1485,30.8885,0.0,0.0,0.0,12.991944,24.8307,287.13123,29.276001,32.5085,25.7585,74.14222,89.65115,60.95482,980.6731,988.33356,972.5863,0,2
5898,None,2016-02-21,None,0.0,0.0,3.0,30.588507,36.6485,24.8585,0.0,0.0,0.0,8.142803,18.119701,337.07657,22.657248,25.3085,19.3685,73.230415,88.62809,54.753723,991.1714,992.9871,988.1776,0,2
5899,None,2016-02-22,None,0.0,0.0,3.0,29.785997,35.6585,25.2185,0.0,0.0,0.0,5.9100847,13.422,208.7397,19.083502,23.0585,16.398502,64.59925,78.48077,50.935436,990.1989,992.8127,987.52594,0,2
5900,None,2016-02-23,None,0.0,0.0,51.0,34.323498,42.7685,28.4585,0.04330709,0.04330709,0.0,11.705303,23.4885,221.82509,28.121002,33.4085,23.238499,78.12581,85.27977,63.293358,985.84644,987.4232,984.012,0,2
5901,None,2016-02-24,None,0.0,0.0,3.0,32.081,36.3785,28.7285,0.0,0.0,0.0,9.344664,20.8041,351.30875,25.736,28.2785,21.5285,78.25637,93.94291,59.402126,985.08295,986.9872,983.14154,0,2
5902,None,2016-02-25,None,0.0,0.0,3.0,28.863495,32.9585,24.5885,0.0,0.0,0.0,12.970742,27.5151,340.21844,15.018501,22.968498,11.448502,56.550533,74.8174,41.984913,990.82056,993.62726,985.1596,0,2
5903,None,2016-02-26,None,0.0,0.0,3.0,32.122246,42.7685,24.5885,0.0,0.0,0.0,10.6086645,22.1463,240.31996,16.687252,22.2485,10.908501,52.995953,60.808735,41.291553,989.0774,993.44214,981.9554,0,2
5904,None,2016-02-27,None,0.0,0.0,3.0,43.7885,59.8685,33.1385,0.0,0.0,0.0,10.341136,22.1463,222.52132,29.88725,37.2785,21.7985,59.27893,72.98596,39.61969,974.3742,981.63586,967.0796,0,2
5905,None,2016-02-28,None,0.0,0.0,71.0,35.62475,42.858498,29.1785,0.015748031,0.0,0.11023622,13.525991,28.8573,313.8646,28.004747,35.8385,18.1985,74.4964,93.71341,57.4789,971.2957,978.83044,964.8239,0,2
5906,None,2016-02-29,None,0.0,0.0,3.0,25.991,37.0985,20.5385,0.0,0.0,0.0,17.54584,36.9105,334.22784,2.2235,25.4885,-11.411499,39.28337,68.27591,20.229523,982.7678,988.83386,972.91626,0,2
5907,None,2016-03-01,None,0.0,0.0,73.0,19.22975,25.4885,13.158501,0.05511811,0.0,0.44094488,9.215245,19.461899,349.2117,-9.060252,-0.071502686,-14.2915,29.324507,49.294224,16.272911,989.08856,991.0117,987.8176,0,3
5908,None,2016-03-02,None,0.0,0.0,3.0,23.18975,32.5985,15.1385,0.0,0.0,0.0,6.0440416,15.659,185.10205,-0.75775033,8.298502,-10.691502,34.95369,45.137974,26.377157,986.7264,988.0035,984.66394,0,3
5909,None,2016-03-03,None,0.0,0.0,3.0,29.71475,37.0985,24.7685,0.0,0.0,0.0,6.714727,15.4353,335.8285,11.999751,18.0185,8.0285,47.472057,59.949978,39.98721,988.4799,989.75183,986.6214,0,3
5910,None,2016-03-04,None,0.0,0.0,73.0,30.550997,37.8185,22.068499,0.062992126,0.0,0.496063,13.266372,27.067701,207.10117,22.046,30.6185,15.948502,70.57885,82.8197,63.494144,985.75055,989.4734,981.785,0,3
5911,None,2016-03-05,None,0.0,0.0,3.0,33.678493,40.2485,29.6285,0.0,0.0,0.0,12.170596,24.383299,307.2108,23.7335,30.0785,20.3585,67.58103,81.96075,49.584927,989.0788,992.8586,982.89026,0,3
5912,None,2016-03-06,None,0.0,0.0,3.0,43.068497,57.8885,29.6285,0.0,0.0,0.0,14.624575,30.1995,176.8331,31.799744,42.4985,23.418499,65.75866,86.000404,45.620937,978.07007,987.46844,971.8458,0,3
5913,None,2016-03-07,None,0.0,0.0,51.0,52.975998,65.4485,42.4985,0.011811024,0.011811024,0.0,10.922426,22.8174,150.57762,47.032253,54.1085,40.068497,81.23177,91.50645,61.17784,972.5359,973.7494,971.58545,0,3
5914,None,2016-03-08,None,0.0,0.0,3.0,55.544754,67.6985,44.0285,0.0,0.0,0.0,16.615656,33.555,198.8023,49.286,56.988503,37.0985,81.07073,94.57707,50.630905,972.136,977.16,969.7222,0,3
5915,None,2016-03-09,None,0.0,0.0,3.0,39.329754,42.5885,37.1885,0.0,0.0,0.0,9.564319,20.8041,271.1952,34.2185,36.4685,33.4985,81.86668,87.63177,73.569275,981.7026,986.96423,977.0713,0,3
5916,None,2016-03-10,None,0.0,0.0,3.0,36.83225,46.0085,29.9885,0.0,0.0,0.0,5.80328,12.079801,291.8572,30.997253,33.3185,28.5485,80.61049,95.38664,56.969505,990.04645,992.4365,986.90015,0,3
5917,None,2016-03-11,None,0.0,0.0,2.0,45.16475,62.748497,29.1785,0.0,0.0,0.0,13.513036,28.6336,167.87448,35.819744,43.9385,27.4685,72.275986,93.23324,49.000916,990.29126,993.2557,986.07135,0,3
5918,None,2016-03-12,None,0.0,0.0,3.0,54.989758,66.6185,44.8385,0.0,0.0,0.0,12.537183,23.7122,187.9828,41.7785,43.6685,39.1685,62.98026,87.718575,39.850475,984.8134,986.68524,982.1508,0,3
5919,None,2016-03-13,None,0.0,0.0,51.0,49.075993,55.1885,45.7385,0.051181104,0.051181104,0.0,12.811585,26.844,149.32729,42.082256,43.9385,39.5285,77.18954,90.22808,63.719078,978.1805,981.97845,974.3813,0,3
5920,None,2016-03-14,None,0.0,0.0,51.0,51.577244,58.2485,47.0885,0.015748031,0.015748031,0.0,6.5219193,15.659,138.46219,47.93225,50.9585,43.308502,87.59576,96.01881,75.158,973.3992,974.462,972.7381,0,3
5921,None,2016-03-15,None,0.0,0.0,63.0,49.998505,55.5485,44.7485,1.0078739,1.0078739,0.0,12.719464,25.278101,125.88223,48.341003,52.398502,42.9485,94.085365,98.32578,84.51942,971.3842,972.93365,970.0354,0,3
5922,None,2016-03-16,None,0.0,0.0,55.0,42.479755,46.7285,39.0785,0.18110234,0.18110234,0.0,22.14743,47.8718,299.7736,29.246,40.1585,22.968498,61.610672,89.098045,38.844913,971.0988,974.1676,968.10706,0,3
5923,None,2016-03-17,None,0.0,0.0,51.0,37.634747,41.9585,33.5885,0.031496063,0.031496063,0.0,12.246426,27.9625,279.06244,25.312248,27.738499,22.8785,61.17505,77.154724,52.341526,978.55273,984.2497,974.415,0,3
5924,None,2016-03-18,None,0.0,0.0,71.0,33.389744,38.7185,29.3585,0.0,0.0,0.13779527,8.408858,17.4486,27.976553,24.892252,28.1885,22.4285,71.779076,86.99219,51.838406,988.2051,990.68,984.45886,0,3
5925,None,2016-03-19,None,0.0,0.0,71.0,32.47475,39.2585,27.8285,0.015748031,0.0,0.27559054,8.824107,19.0145,20.920273,21.86975,23.7785,20.6285,65.25851,75.77268,51.489304,992.9284,995.00415,990.6524,0,3
5926,None,2016-03-20,None,0.0,0.0,3.0,34.218502,40.788498,29.2685,0.0,0.0,0.0,8.396949,20.133,323.38382,20.654749,23.1485,17.928501,58.6532,75.064835,42.64266,994.1507,996.1015,991.3043,0,3
5927,None,2016-03-21,None,0.0,0.0,3.0,37.383503,48.8885,26.928501,0.0,0.0,0.0,10.943024,24.607,134.45288,25.42475,30.7985,21.7085,63.350494,82.58704,46.323093,984.571,991.1127,975.6949,0,3
5928,None,2016-03-22,None,0.0,0.0,3.0,41.6285,51.5885,34.3085,0.0,0.0,0.0,12.319758,26.1729,43.859596,31.342249,34.9385,26.5685,67.679436,84.6525,52.576927,974.44855,980.1171,971.7278,0,3
5929,None,2016-03-23,None,0.0,0.0,73.0,33.68225,37.8185,31.6085,0.098425195,0.011811025,0.66141725,14.348224,31.318,50.566776,21.817251,26.2985,16.1285,62.285366,76.13816,40.86696,983.7837,985.44653,980.6174,0,3
5930,None,2016-03-24,None,0.0,0.0,71.0,33.667248,42.9485,26.928501,0.0,0.0,0.027559055,11.068065,23.4885,18.040228,19.4885,22.5185,16.758501,57.79359,75.52902,34.419514,981.6811,984.01294,979.9025,0,3
